,Tweet Text,Label,clean_tweet
81,"No one is above the law.

Earlier this month, it was some radical Christians who broke the law and spread coronavirus at Easter.

Now it is some (unrepresentative of most Jews) Jews who are putting our health at risk.

DeBlasio, who did a bad job early on, is right 2 enforce  law",0,"No one is above the law. Earlier this month, it was some radical Christians who broke the law and spread coronavirus at Easter. Now it is some (unrepresentative of most Jews) Jews who are putting our health at risk. DeBlasio, who did a bad job early on, is right 2 enforce law"
82,"Australia is doing the same as the US. We have a Neocon Gov here, whose contempt for the poor, working-class, and environment is barely contained.

With #Covid_19 the Emperors wear no clothes, its bald-faced capitalism for the poor, and rolled gold socialism for the rich.",1,"Australia is doing the same as the US. We have a Neocon Gov here, whose contempt for the poor, working-class, and environment is barely contained. With #Covid_19 the Emperors wear no clothes, its bald-faced capitalism for the poor, and rolled gold socialism for the rich."
83,"""But why would Texas be afraid that Asian-New Yorkers would come to their state with Coronavirus?""

I...

I shouldn't have even tried. I should have just played Untitled Goose Game all evening.",1,"""But why would Texas be afraid that Asian-New Yorkers would come to their state with Coronavirus?"" I... I shouldn't have even tried. I should have just played Untitled Goose Game all evening."
84,"Why not #cancelrent across the board for Covid19 impacted people for a few months until they get back on their feet. NYState Leg and Gov need to do for renters what they did for homeowners. In NYC, the Rentboard should freeze any rent increases. Give NYC renters time to breathe!",1,"Why not #cancelrent across the board for Covid19 impacted people for a few months until they get back on their feet. NYState Leg and Gov need to do for renters what they did for homeowners. In NYC, the Rentboard should freeze any rent increases. Give NYC renters time to breathe!"
85,Stop depicting East South East Asians in Coronavirus related media - Sign the Petition! https://t.co/UzL9TKladx via @UKChange,1,Stop depicting East South East Asians in Coronavirus related media - Sign the Petition! via @UKChange
86,"@CTyrants @Albion_Rover 
KILLING THE ELDERLY FOR MONEY?

IMO The decision to let the elderly die by allowing covid19 into Care Homes was not due to incompetence but rather was deliberate

UK govt&amp; media have been running black propaganda against older people for years
âBoomersâ",1,@CTyrants @Albion_Rover KILLING THE ELDERLY FOR MONEY? IMO The decision to let the elderly die by allowing covid19 into Care Homes was not due to incompetence but rather was deliberate UK govt&amp; media have been running black propaganda against older people for years Boomers
87,"Omission of air pollution from report on Covid-19 and race âastonishingâ.
Failure to consider dirty air as a factor in higher death toll among ethnic minorities wholly irresponsible, say critics.

https://t.co/vKnA5NhHCW",1,"Omission of air pollution from report on Covid-19 and race astonishing. Failure to consider dirty air as a factor in higher death toll among ethnic minorities wholly irresponsible, say critics."
88,@tcsnoticias  Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire. 600 Muslims died in towers https://t.co/Vy6lGl2q7G,1,@tcsnoticias Coronavirus is manufactured by America's Establishment to destroy China as economic superpower. Coronavirus is inside job like 9/11 to take Middle East oil. Twin towers were brought down with explosives. Building 7 collapsed without fire. 600 Muslims died in towers
89,"Nut job Gillibrand: âShockingâ Trump, Pence Downplayed Coronavirus for Stock Portfolios. False! Sheâs a liar  https://t.co/AeqffrUOal",1,"Nut job Gillibrand: Shocking Trump, Pence Downplayed Coronavirus for Stock Portfolios. False! Shes a liar"
90,A thread - if you care about us... Please read #COVID__19 #coronavirus #disabled #chronicillness #immunocompromised,1,A thread - if you care about us... Please read #COVID__19 #coronavirus #disabled #chronicillness #immunocompromised
91,"44% of medical staff in the NHS are of black, Asian and minority ethnic (BAME) origin, compared with 14% of the population of England &amp; Wales. UK government urged to investigate coronavirus deaths of BAME doctors| The Guardian https://t.co/iBHVC3EoDb",1,"44% of medical staff in the NHS are of black, Asian and minority ethnic (BAME) origin, compared with 14% of the population of England &amp; Wales. UK government urged to investigate coronavirus deaths of BAME doctors| The Guardian"
92,"@betsieboom @Greaseproofpap1 Precisely. #ToryGenocide is political, and has been for 10 long, bloody years. #Covid19UK #coronavirus #austerity #disabled #WednesdayMotivation to sack #BorisJohnson https://t.co/cbf7GRboym",1,"@betsieboom @Greaseproofpap1 Precisely. #ToryGenocide is political, and has been for 10 long, bloody years. #Covid19UK #coronavirus #austerity #disabled #WednesdayMotivation to sack #BorisJohnson"
93,@mmpadellan He think Black People will run out and spend their stimulus check to get their nails and hair done catch Covid19  and die before he shut the polls down in November and cheat again #StayHomeSaveLives,1,@mmpadellan He think Black People will run out and spend their stimulus check to get their nails and hair done catch Covid19 and die before he shut the polls down in November and cheat again #StayHomeSaveLives
94,Coronavirus has improved the governmentâs hygiene: theyâve washed their hands of the poor and homeless.,1,Coronavirus has improved the governments hygiene: theyve washed their hands of the poor and homeless.
95,Well... itâs true... the Chinese Virus really snared the progress @realDonaldTrump was making in Black unemployment numbers... as well as new Black owned businesses... it scared the chit out of the Democrats. Their stronghold on Blacks is keeping Blacks poor and âvictimizedâ.,1,Well... its true... the Chinese Virus really snared the progress @realDonaldTrump was making in Black unemployment numbers... as well as new Black owned businesses... it scared the chit out of the Democrats. Their stronghold on Blacks is keeping Blacks poor and victimized.
96,"@CBSNews Trump  demonstrated what he has to offer, that he lies. More Trump reality TV not needed.

Serious work that needs to be done on many American crisises. Trump should focus on covid-19, jobs, Police shooting of blacks, hurricanes, wild fires, bounties on US troops by Russians etc",1,"@CBSNews Trump demonstrated what he has to offer, that he lies. More Trump reality TV not needed. Serious work that needs to be done on many American crisises. Trump should focus on covid-19, jobs, Police shooting of blacks, hurricanes, wild fires, bounties on US troops by Russians etc"
97,Day 2: perpetuating racism and violence towards Asian Americans and Asian immigrants by referring to Covid 19 as the China flu and further using this nickname to try and push the blame onto China rather than addressing his lack of leadership during this time.,1,Day 2: perpetuating racism and violence towards Asian Americans and Asian immigrants by referring to Covid 19 as the China flu and further using this nickname to try and push the blame onto China rather than addressing his lack of leadership during this time.
98,Covid-19: Another Genetic Factor EmergesâRace Deniers Furious! https://t.co/aDp5vmQcSh,1,Covid-19: Another Genetic Factor EmergesRace Deniers Furious!
99,Report reveals racist abuse experienced by Asian Australians during coronavirus pandemic https://t.co/QtOuTcCxFv Most Chinese I have found to be very polite &amp; respectful people. But recent comments from communist China are disconcerting &amp; not in tune with their gentle nature.,1,Report reveals racist abuse experienced by Asian Australians during coronavirus pandemic Most Chinese I have found to be very polite &amp; respectful people. But recent comments from communist China are disconcerting &amp; not in tune with their gentle nature.
100,"@ryanstruyk @gtconway3d ð¢And trump,is freaking out about college football
He is a worthless showboat idiot  .he should be charged with murder .If my child gets Coronavirus at school. Or brings it home to my elderly parents. I will sue u.!!promise  Iâll contact every school, to join me. No NDAs for us !",1,"@ryanstruyk @gtconway3d And trump,is freaking out about college football He is a worthless showboat idiot .he should be charged with murder .If my child gets Coronavirus at school. Or brings it home to my elderly parents. I will sue u.!!promise Ill contact every school, to join me. No NDAs for us !"
101,"Watch ""Ed Yong On How America's Inequality Made Us More Vulnerable to COVID-19  | Code Switch | NPR""

#disproportionate #COVID19 #coronavirus #race #us 
 on 

YouTube https://t.co/QgYrSxnZHW",1,"Watch ""Ed Yong On How America's Inequality Made Us More Vulnerable to COVID-19 | Code Switch | NPR"" #disproportionate #COVID19 #coronavirus #race #us on YouTube"
102,"@mynameciaran @ggukol @loourdessa And stop enabling casual racism, because right now ppl of Asian appearance are being abused and physically attacked and spat at on the streets because someone's president decided its ok to racialise and politicise covid19. So yes good riddance to that idiot.",1,"@mynameciaran @ggukol @loourdessa And stop enabling casual racism, because right now ppl of Asian appearance are being abused and physically attacked and spat at on the streets because someone's president decided its ok to racialise and politicise covid19. So yes good riddance to that idiot."
